格式化上车站点编号,格式化下车站点编号,一天内刷卡数
101_U_19,101_U_25,1
101_U_19,101_U_26,3
101_U_19,101_U_29,1
101_U_20,101_U_22,1
101_U_20,101_U_25,3
101_U_20,101_U_26,3
101_U_20,101_U_27,2
101_U_20,101_U_29,2
101_U_21,101_U_24,1
101_U_21,101_U_25,1
101_U_21,101_U_26,1
101_U_21,101_U_27,3
101_U_21,101_U_30,2
101_U_22,101_U_25,3
101_U_22,101_U_26,15
101_U_22,101_U_27,4
101_U_22,101_U_30,3
101_U_22,101_U_31,1
101_U_22,102_D_11,1
101_U_22,102_U_03,1
101_U_22,106_D_06,1
101_U_23,101_U_26,7
101_U_23,101_U_27,6
101_U_23,101_U_28,2
101_U_23,101_U_30,1
101_U_23,106_U_30,1
101_U_24,101_U_26,3
101_U_24,101_U_27,1
101_U_24,101_U_30,1
101_U_25,007_U_13,1
101_U_25,101_U_26,8
101_U_25,101_U_27,4
101_U_25,106_U_34,1
101_U_26,101_U_27,2
101_U_27,007_D_13,1
101_U_27,101_U_29,2
101_U_27,101_U_30,1
101_U_28,101_U_30,3
101_U_29,101_U_31,4
101_U_30,101_U_31,1
102_D_01,102_D_08,2
102_D_01,102_D_11,1
102_D_01,102_D_14,1
102_D_01,102_D_17,1
102_D_01,102_D_21,1
102_D_01,102_D_27,1
102_D_01,102_D_36,1
102_D_01,102_D_38,1
102_D_02,102_D_06,1
102_D_02,102_D_12,1
102_D_02,102_D_14,2
102_D_02,102_D_21,1
102_D_02,102_D_22,1
102_D_02,102_D_35,2
102_D_02,102_D_36,1
102_D_03,102_D_08,1
102_D_03,102_D_11,3
102_D_03,102_D_36,3
102_D_04,102_D_12,1
102_D_04,102_D_14,1
102_D_05,011_U_27,1
102_D_05,102_D_08,1
102_D_05,102_D_09,1
102_D_05,102_D_11,5
102_D_05,102_D_24,1
102_D_05,102_D_25,1
102_D_05,102_D_31,1
102_D_05,102_D_39,5
102_D_06,102_D_08,1
102_D_06,102_D_09,2
102_D_06,102_D_11,11
102_D_06,102_D_12,3
102_D_06,102_D_14,2
102_D_06,102_D_17,2
102_D_06,102_D_21,1
102_D_06,102_D_27,1
102_D_06,102_D_38,1
102_D_06,102_D_39,1
102_D_07,102_D_08,1
102_D_07,102_D_11,4
102_D_07,102_D_23,1
102_D_07,102_D_25,1
102_D_07,102_D_39,2
102_D_07,102_D_40,1
102_D_08,102_D_09,1
102_D_08,102_D_11,3
102_D_08,102_D_15,1
102_D_08,102_D_17,2
102_D_08,102_D_25,1
102_D_08,102_D_27,1
102_D_08,102_D_28,1
102_D_08,102_D_31,1
102_D_08,102_D_40,2
102_D_09,102_D_11,1
102_D_09,102_D_19,1
102_D_09,102_D_21,1
102_D_09,102_D_23,1
102_D_09,102_D_28,1
102_D_09,102_D_31,1
102_D_09,102_D_36,1
102_D_09,102_D_38,1
102_D_09,102_D_39,1
102_D_10,022_U_37,1
102_D_10,102_D_11,4
102_D_10,102_D_14,1
102_D_10,102_D_31,1
102_D_10,102_D_32,1
102_D_11,102_D_12,2
102_D_11,102_D_14,2
102_D_11,102_D_15,1
102_D_11,102_D_17,2
102_D_11,102_D_24,1
102_D_11,102_D_25,1
102_D_11,102_D_27,1
102_D_11,102_D_28,1
102_D_11,102_D_30,1
102_D_11,102_D_39,1
102_D_11,102_D_40,1
102_D_12,102_D_13,2
102_D_12,102_D_14,2
102_D_12,102_D_15,4
102_D_12,102_D_17,2
102_D_12,102_D_20,1
102_D_12,102_D_21,2
102_D_12,102_D_22,1
102_D_12,102_D_24,1
102_D_12,102_D_27,1
102_D_12,102_D_31,1
102_D_12,102_D_32,1
102_D_12,102_D_34,1
102_D_12,102_D_38,1
102_D_12,102_D_40,1
102_D_12,102_D_41,1
102_D_13,024_U_30,1
102_D_13,102_D_15,2
102_D_13,102_D_16,3
102_D_13,102_D_17,7
102_D_13,102_D_21,5
102_D_13,102_D_22,1
102_D_13,102_D_24,2
102_D_13,102_D_25,2
102_D_13,102_D_26,1
102_D_13,102_D_30,4
102_D_13,102_D_31,3
102_D_13,102_D_34,5
102_D_13,102_D_38,3
102_D_13,102_D_39,4
102_D_13,102_D_40,2
102_D_14,102_D_17,3
102_D_14,102_D_19,1
102_D_14,102_D_20,3
102_D_14,102_D_21,2
102_D_14,102_D_23,2
102_D_14,102_D_24,2
102_D_14,102_D_25,3
102_D_14,102_D_27,1
102_D_14,102_D_28,1
102_D_14,102_D_30,4
102_D_14,102_D_31,1
102_D_14,102_D_34,4
102_D_14,102_D_35,4
102_D_14,102_D_36,7
102_D_14,102_D_39,3
102_D_14,102_D_40,1
102_D_15,102_D_16,1
102_D_15,102_D_19,1
102_D_15,102_D_21,1
102_D_15,102_D_22,2
102_D_15,102_D_23,1
102_D_15,102_D_24,2
102_D_15,102_D_25,2
102_D_15,102_D_27,1
102_D_15,102_D_29,1
102_D_15,102_D_30,1
102_D_15,102_D_31,3
102_D_15,102_D_34,1
102_D_15,102_D_40,3
102_D_16,102_D_17,6
102_D_16,102_D_20,1
102_D_16,102_D_21,1
102_D_16,102_D_24,2
102_D_16,102_D_30,1
102_D_16,102_D_31,1
102_D_16,102_D_34,2
102_D_17,102_D_18,1
102_D_17,102_D_21,2
102_D_17,102_D_24,2
102_D_17,102_D_27,2
102_D_17,102_D_28,1
102_D_17,102_D_30,3
102_D_17,102_D_35,1
102_D_17,102_D_36,1
102_D_18,102_D_22,1
102_D_18,102_D_24,4
102_D_18,102_D_25,3
102_D_18,102_D_26,1
102_D_18,102_D_27,4
102_D_18,102_D_30,4
102_D_18,102_D_34,5
102_D_18,102_D_35,2
102_D_18,102_D_36,1
102_D_18,102_D_38,2
102_D_18,102_D_39,3
102_D_18,102_D_40,1
102_D_19,102_D_21,1
102_D_19,102_D_22,1
102_D_19,102_D_24,1
102_D_19,102_D_27,3
102_D_19,102_D_35,2
102_D_20,102_D_30,1
102_D_20,102_D_38,1
102_D_21,102_D_24,1
102_D_21,102_D_25,2
102_D_21,102_D_27,2
102_D_21,102_D_28,1
102_D_21,102_D_32,1
102_D_21,102_D_34,2
102_D_21,102_D_36,1
102_D_22,102_D_30,1
102_D_23,102_D_25,1
102_D_23,102_D_27,2
102_D_25,102_D_27,1
102_D_25,102_D_30,3
102_D_25,102_D_31,2
102_D_25,102_D_34,2
102_D_25,102_D_35,1
102_D_25,102_D_40,2
102_D_25,103_D_25,1
102_D_26,102_D_28,2
102_D_27,102_D_28,2
102_D_27,102_D_34,2
102_D_27,102_D_38,1
102_D_27,102_D_40,1
102_D_28,102_D_29,1
102_D_28,102_D_31,1
102_D_28,102_D_34,1
102_D_28,102_D_39,1
102_D_29,102_D_30,1
102_D_29,102_D_35,1
102_D_31,102_D_34,1
102_D_31,102_D_40,1
102_D_31,102_D_41,1
102_D_32,102_D_41,1
102_D_33,102_D_36,3
102_D_33,102_D_40,3
102_D_34,102_D_40,1
102_D_35,102_D_40,1
102_D_37,102_D_38,1
102_U_01,102_U_02,1
102_U_01,102_U_04,1
102_U_01,102_U_08,2
102_U_01,102_U_09,2
102_U_01,102_U_23,2
102_U_01,102_U_25,4
102_U_01,102_U_26,1
102_U_01,102_U_28,1
102_U_01,102_U_29,2
102_U_01,102_U_30,6
102_U_01,102_U_31,2
102_U_01,102_U_33,1
102_U_01,102_U_35,3
102_U_02,102_U_03,1
102_U_02,102_U_13,1
102_U_02,102_U_14,1
102_U_02,102_U_25,2
102_U_02,102_U_28,1
102_U_02,102_U_29,2
102_U_02,102_U_30,2
102_U_02,102_U_31,1
102_U_02,102_U_36,1
102_U_03,102_U_08,1
102_U_03,102_U_30,3
102_U_03,102_U_35,2
102_U_03,102_U_38,4
102_U_04,017_D_15,1
102_U_04,102_U_14,1
102_U_04,102_U_25,3
102_U_04,102_U_30,3
102_U_04,102_U_31,1
102_U_04,102_U_33,1
102_U_04,102_U_36,1
102_U_05,101_U_19,1
102_U_05,102_U_09,3
102_U_05,102_U_12,1
102_U_05,102_U_16,2
102_U_05,102_U_24,1
102_U_05,102_U_25,2
102_U_05,102_U_27,2
102_U_05,102_U_29,7
102_U_05,102_U_30,1
102_U_05,102_U_39,2
102_U_05,102_U_40,1
102_U_06,102_U_42,1
102_U_07,102_U_09,1
102_U_07,102_U_13,1
102_U_07,102_U_14,1
102_U_07,102_U_22,1
102_U_07,102_U_25,3
102_U_07,102_U_26,1
102_U_07,102_U_29,3
102_U_07,102_U_40,2
102_U_08,102_U_09,1
102_U_08,102_U_12,1
102_U_08,102_U_14,2
102_U_08,102_U_15,2
102_U_08,102_U_16,4
102_U_08,102_U_21,2
102_U_08,102_U_25,7
102_U_08,102_U_26,1
102_U_08,102_U_27,2
102_U_08,102_U_29,5
102_U_08,102_U_30,7
102_U_08,102_U_31,1
102_U_08,103_D_10,1
102_U_09,102_U_13,1
102_U_09,102_U_16,1
102_U_09,102_U_25,1
102_U_09,102_U_28,1
102_U_09,102_U_29,1
102_U_09,102_U_30,2
102_U_09,102_U_33,2
102_U_09,102_U_35,1
102_U_09,102_U_38,1
102_U_10,102_U_27,1
102_U_10,102_U_30,3
102_U_10,102_U_33,1
102_U_11,102_U_16,1
102_U_11,102_U_19,1
102_U_11,102_U_27,1
102_U_11,102_U_28,1
102_U_11,102_U_29,2
102_U_11,102_U_31,1
102_U_11,105_D_36,1
102_U_12,102_U_13,3
102_U_12,102_U_23,2
102_U_12,102_U_25,6
102_U_12,102_U_29,1
102_U_12,102_U_30,2
102_U_13,102_U_21,1
102_U_13,102_U_25,1
102_U_13,102_U_29,1
102_U_13,102_U_30,1
102_U_13,102_U_31,1
102_U_13,102_U_33,1
102_U_13,102_U_35,1
102_U_14,102_U_15,1
102_U_14,102_U_18,2
102_U_14,102_U_25,2
102_U_14,102_U_42,1
102_U_15,102_U_16,3
102_U_15,102_U_17,1
102_U_15,102_U_21,2
102_U_15,102_U_24,3
102_U_15,102_U_25,4
102_U_15,102_U_28,1
102_U_15,102_U_29,1
102_U_15,102_U_31,1
102_U_15,102_U_33,2
102_U_15,102_U_35,1
102_U_15,102_U_36,1
102_U_16,022_U_36,1
102_U_16,102_U_21,1
102_U_16,102_U_29,3
102_U_16,102_U_30,2
102_U_16,102_U_35,1
102_U_16,102_U_38,1
102_U_17,102_U_21,1
102_U_17,102_U_23,1
102_U_17,102_U_24,1
102_U_17,102_U_25,6
102_U_17,102_U_27,2
102_U_17,102_U_28,2
102_U_17,102_U_29,1
102_U_17,102_U_30,3
102_U_17,102_U_31,1
102_U_17,102_U_38,1
102_U_18,102_U_24,1
102_U_18,102_U_28,1
102_U_18,102_U_29,2
102_U_18,102_U_33,1
102_U_18,102_U_35,1
102_U_19,102_U_28,2
102_U_19,102_U_30,1
102_U_20,102_U_40,1
102_U_21,102_U_25,1
102_U_21,102_U_28,1
102_U_21,102_U_29,2
102_U_21,102_U_30,6
102_U_21,102_U_33,1
102_U_21,102_U_40,1
102_U_21,102_U_42,1
102_U_22,102_U_25,2
102_U_22,102_U_29,2
102_U_22,102_U_30,1
102_U_22,102_U_31,2
102_U_22,102_U_36,1
102_U_23,102_U_27,1
102_U_23,102_U_28,1
102_U_23,102_U_30,2
102_U_23,102_U_31,2
102_U_24,011_U_26,1
102_U_24,102_U_28,1
102_U_24,102_U_30,7
102_U_24,102_U_31,2
102_U_24,102_U_33,1
102_U_25,102_U_26,1
102_U_25,102_U_27,2
102_U_25,102_U_28,1
102_U_25,102_U_29,3
102_U_25,102_U_30,13
102_U_25,102_U_31,2
102_U_25,102_U_33,1
102_U_25,102_U_36,1
102_U_25,102_U_38,1
102_U_25,102_U_42,1
102_U_26,101_D_18,1
102_U_26,102_U_30,3
102_U_26,102_U_31,3
102_U_26,102_U_35,1
102_U_27,018_D_17,1
102_U_27,102_U_30,3
102_U_28,102_U_29,1
102_U_28,102_U_30,14
102_U_28,102_U_31,2
102_U_28,102_U_33,2
102_U_28,102_U_35,1
102_U_29,102_U_30,1
102_U_29,102_U_31,2
102_U_29,102_U_33,2
102_U_29,102_U_36,3
102_U_29,102_U_38,1
102_U_29,102_U_40,2
102_U_29,102_U_42,1
102_U_30,102_U_31,13
102_U_30,102_U_33,2
102_U_30,102_U_34,1
102_U_30,102_U_36,2
102_U_30,102_U_38,1
102_U_30,102_U_40,1
102_U_31,102_U_32,4
102_U_31,102_U_33,3
102_U_31,102_U_35,2
102_U_31,102_U_36,7
102_U_31,102_U_38,2
102_U_32,102_U_33,4
102_U_32,102_U_34,1
102_U_32,102_U_35,1
102_U_32,102_U_36,1
102_U_34,102_U_36,2
102_U_35,102_U_39,1
102_U_35,102_U_42,2
102_U_37,102_U_40,1
103_D_01,008_D_21,1
103_D_01,103_D_02,1
103_D_01,103_D_04,2
103_D_01,103_D_05,3
103_D_01,103_D_07,3
103_D_01,103_D_11,2
103_D_01,103_D_14,1
103_D_01,103_D_17,4
103_D_01,103_D_18,1
103_D_01,103_D_19,1
103_D_01,103_D_20,1
103_D_01,103_D_23,1
103_D_01,103_D_25,1
103_D_01,103_D_30,1
103_D_02,103_D_04,1
103_D_02,103_D_05,1
103_D_02,103_D_07,1
103_D_02,103_D_18,1
103_D_03,103_D_05,2
103_D_03,103_D_06,1
103_D_03,103_D_07,1
103_D_03,103_D_10,1
103_D_03,103_D_20,2
103_D_04,012_U_21,1
103_D_04,103_D_05,1
103_D_04,103_D_06,3
103_D_04,103_D_07,4
103_D_04,103_D_08,2
103_D_04,103_D_11,3
103_D_04,103_D_12,2
103_D_04,103_D_15,1
103_D_04,103_D_16,1
103_D_04,103_D_23,1
103_D_04,103_D_25,3
103_D_05,103_D_06,2
103_D_05,103_D_07,3
103_D_05,103_D_08,2
103_D_05,103_D_11,2
103_D_05,103_D_12,1
103_D_05,103_D_15,2
103_D_05,103_D_18,1
103_D_05,103_D_19,2
103_D_05,103_D_22,2
103_D_05,103_D_25,1
103_D_06,103_D_07,6
103_D_06,103_D_11,1
103_D_06,103_D_15,2
103_D_06,103_D_17,2
103_D_06,103_D_18,1
103_D_06,103_D_19,1
103_D_06,103_D_20,4
103_D_06,103_D_25,1
103_D_06,103_D_33,1
103_D_07,103_D_08,5
103_D_07,103_D_10,2
103_D_07,103_D_11,4
103_D_07,103_D_12,1
103_D_07,103_D_15,3
103_D_07,103_D_17,1
103_D_07,103_D_18,1
103_D_07,103_D_19,1
103_D_07,103_D_20,1
103_D_07,103_D_22,1
103_D_07,103_D_23,1
103_D_07,108_U_27,1
103_D_08,103_D_09,3
103_D_08,103_D_10,2
103_D_08,103_D_11,3
103_D_08,103_D_12,6
103_D_08,103_D_16,1
103_D_08,103_D_17,1
103_D_08,103_D_23,1
103_D_08,103_D_25,2
103_D_08,103_D_26,2
103_D_08,103_D_33,1
103_D_09,103_D_10,1
103_D_09,103_D_11,4
103_D_09,103_D_12,1
103_D_09,103_D_15,1
103_D_09,103_D_18,1
103_D_09,103_D_19,1
103_D_09,103_D_22,1
103_D_09,103_D_23,1
103_D_09,103_D_25,3
103_D_10,103_D_11,3
103_D_10,103_D_12,1
103_D_10,103_D_15,1
103_D_10,103_D_16,1
103_D_10,103_D_17,3
103_D_10,103_D_18,1
103_D_10,103_D_20,2
103_D_10,103_D_22,1
103_D_10,103_D_25,3
103_D_10,103_D_28,1
103_D_11,033_U_14,1
103_D_11,103_D_12,3
103_D_11,103_D_15,1
103_D_11,103_D_17,4
103_D_11,103_D_19,1
103_D_11,103_D_20,3
103_D_11,103_D_23,3
103_D_11,103_D_25,4
103_D_11,103_D_29,1
103_D_11,103_D_31,1
103_D_11,103_D_33,2
103_D_12,103_D_13,1
103_D_12,103_D_15,1
103_D_12,103_D_19,1
103_D_12,103_D_20,4
103_D_12,103_D_22,3
103_D_12,103_D_23,3
103_D_12,103_D_29,1
103_D_12,103_D_30,2
103_D_12,103_D_33,4
103_D_13,103_D_15,1
103_D_13,103_D_18,1
103_D_13,103_D_22,2
103_D_13,103_D_26,1
103_D_13,103_D_28,1
103_D_13,103_D_29,1
103_D_13,103_D_33,3
103_D_14,103_D_19,2
103_D_14,103_D_20,2
103_D_14,103_D_22,1
103_D_14,103_D_26,1
103_D_14,103_D_30,1
103_D_14,103_D_33,1
103_D_15,103_D_17,1
103_D_15,103_D_19,1
103_D_15,103_D_20,1
103_D_15,103_D_24,1
103_D_15,103_D_31,2
103_D_15,103_D_33,1
103_D_16,103_D_18,1
103_D_16,103_D_26,3
103_D_16,103_D_29,1
103_D_16,103_D_30,1
103_D_16,103_D_33,3
103_D_17,103_D_19,1
103_D_17,103_D_29,2
103_D_17,103_D_30,1
103_D_18,103_D_23,1
103_D_18,103_D_30,1
103_D_18,103_D_33,1
103_D_19,103_D_20,1
103_D_19,103_D_28,1
103_D_19,103_D_33,1
103_D_20,103_D_28,1
103_D_21,103_D_22,1
103_D_21,103_D_23,1
103_D_21,103_D_26,2
103_D_21,103_D_29,1
103_D_21,103_D_30,1
103_D_21,103_D_31,2
103_D_23,028_U_19,1
103_D_24,103_D_26,1
103_D_24,103_D_29,1
103_D_24,103_D_31,2
103_D_24,103_D_33,1
103_D_25,103_D_29,1
103_D_25,103_D_30,1
103_D_25,103_D_31,1
103_D_26,103_D_31,1
103_D_27,103_D_30,2
103_U_01,103_U_02,4
103_U_01,103_U_04,1
103_U_01,103_U_06,1
103_U_01,103_U_07,1
103_U_01,103_U_10,1
103_U_01,103_U_12,1
103_U_01,103_U_13,1
103_U_01,103_U_15,1
103_U_01,103_U_16,1
103_U_01,103_U_18,4
103_U_01,103_U_20,1
103_U_01,103_U_21,5
103_U_01,103_U_22,2
103_U_01,103_U_23,1
103_U_01,103_U_25,2
103_U_01,103_U_30,2
103_U_02,103_U_05,1
103_U_02,103_U_07,1
103_U_02,103_U_08,1
103_U_02,103_U_13,1
103_U_02,103_U_18,1
103_U_02,103_U_20,1
103_U_02,103_U_22,1
103_U_02,103_U_24,1
103_U_02,103_U_25,1
103_U_02,103_U_26,1
103_U_03,103_U_07,3
103_U_03,103_U_10,2
103_U_03,103_U_13,1
103_U_03,103_U_18,1
103_U_04,103_U_06,1
103_U_04,103_U_07,2
103_U_04,103_U_13,1
103_U_04,103_U_17,1
103_U_04,103_U_20,1
103_U_04,103_U_21,2
103_U_04,103_U_28,1
103_U_05,103_U_13,1
103_U_05,103_U_17,1
103_U_05,103_U_21,1
103_U_05,103_U_22,1
103_U_05,103_U_23,2
103_U_05,103_U_24,1
103_U_05,103_U_25,1
103_U_05,103_U_28,1
103_U_06,103_U_16,2
103_U_06,103_U_18,1
103_U_06,103_U_21,1
103_U_06,103_U_23,1
103_U_06,103_U_25,1
103_U_06,103_U_26,1
103_U_07,103_U_08,1
103_U_07,103_U_18,3
103_U_07,103_U_20,1
103_U_07,103_U_21,1
103_U_08,103_U_10,1
103_U_08,103_U_25,1
103_U_08,103_U_29,1
103_U_09,103_U_11,1
103_U_09,103_U_12,2
103_U_09,103_U_15,1
103_U_09,103_U_18,1
103_U_09,103_U_24,2
103_U_09,103_U_25,4
103_U_09,103_U_26,1
103_U_09,103_U_28,1
103_U_09,103_U_30,4
103_U_09,103_U_31,1
103_U_10,103_U_12,1
103_U_10,103_U_15,2
103_U_10,103_U_16,1
103_U_10,103_U_21,2
103_U_10,103_U_22,1
103_U_10,103_U_23,1
103_U_10,103_U_24,1
103_U_10,103_U_25,5
103_U_10,103_U_27,1
103_U_10,103_U_28,2
103_U_10,103_U_30,2
103_U_10,103_U_31,1
103_U_11,103_U_13,1
103_U_11,103_U_25,2
103_U_12,103_U_21,2
103_U_12,103_U_23,2
103_U_12,103_U_24,1
103_U_12,103_U_25,3
103_U_12,103_U_26,2
103_U_12,103_U_27,1
103_U_12,103_U_28,1
103_U_12,103_U_29,1
103_U_12,103_U_31,1
103_U_13,103_U_18,1
103_U_13,103_U_21,2
103_U_13,103_U_22,1
103_U_13,103_U_24,1
103_U_13,103_U_25,1
103_U_13,103_U_26,2
103_U_13,103_U_34,1
103_U_14,103_U_16,1
103_U_14,103_U_20,1
103_U_14,103_U_21,1
103_U_14,103_U_22,2
103_U_14,103_U_24,1
103_U_14,103_U_25,1
103_U_14,103_U_27,2
103_U_14,103_U_28,4
103_U_15,103_U_17,1
103_U_15,103_U_18,1
103_U_15,103_U_20,2
103_U_15,103_U_21,3
103_U_15,103_U_22,1
103_U_15,103_U_26,1
103_U_15,103_U_29,2
103_U_15,103_U_31,1
103_U_16,103_U_17,1
103_U_16,103_U_18,1
103_U_16,103_U_23,3
103_U_16,103_U_24,1
103_U_16,103_U_25,2
103_U_16,103_U_26,1
103_U_16,103_U_27,3
103_U_16,103_U_28,1
103_U_16,103_U_29,1
103_U_16,103_U_31,2
103_U_17,103_U_22,2
103_U_17,103_U_24,3
103_U_17,103_U_25,2
103_U_17,103_U_26,2
103_U_17,103_U_28,2
103_U_17,103_U_30,1
103_U_17,103_U_31,3
103_U_18,103_U_21,1
103_U_18,103_U_26,2
103_U_18,103_U_27,2
103_U_18,103_U_28,2
103_U_18,103_U_29,2
103_U_18,103_U_30,1
103_U_19,103_U_22,1
103_U_19,103_U_24,2
103_U_19,103_U_25,2
103_U_19,103_U_26,3
103_U_19,103_U_28,1
103_U_20,103_U_31,1
103_U_21,103_U_22,2
103_U_21,103_U_24,1
103_U_21,103_U_25,6
103_U_21,103_U_29,1
103_U_21,103_U_30,2
103_U_22,012_U_19,1
103_U_22,103_U_23,2
103_U_22,103_U_25,5
103_U_23,103_U_25,9
103_U_23,103_U_26,5
103_U_23,103_U_28,2
103_U_23,103_U_30,5
103_U_23,103_U_31,1
103_U_24,103_U_25,3
103_U_24,103_U_26,3
103_U_25,103_U_26,2
103_U_25,103_U_30,2
103_U_26,103_U_27,2
103_U_26,103_U_28,1
103_U_26,103_U_30,1
103_U_26,103_U_31,3
103_U_27,103_U_28,2
103_U_27,103_U_29,2
103_U_27,103_U_31,6
103_U_29,103_U_31,1
103_U_30,103_U_31,2
103_U_32,103_U_33,1
103_U_34,022_D_05,1
105_D_01,101_U_02,1
105_D_01,105_D_14,2
105_D_01,105_D_16,2
105_D_01,105_D_20,1
105_D_01,105_D_21,1
105_D_01,105_D_26,1
105_D_01,105_D_30,1
105_D_01,105_D_35,1
105_D_01,105_D_38,1
105_D_01,105_D_43,1
105_D_02,105_D_09,1
105_D_02,105_D_14,2
105_D_02,105_D_16,2
105_D_02,105_D_19,3
105_D_02,105_D_21,1
105_D_02,105_D_31,2
105_D_02,105_D_39,1
105_D_02,105_D_41,1
105_D_03,105_D_07,1
105_D_03,105_D_20,1
105_D_03,105_D_22,1
105_D_03,105_D_30,1
105_D_04,105_D_14,1
105_D_04,105_D_18,1
105_D_04,105_D_20,1
105_D_04,105_D_21,4
105_D_04,105_D_29,2
105_D_04,105_D_33,1
105_D_04,105_D_36,1
105_D_04,105_D_43,1
105_D_06,105_D_12,2
105_D_06,105_D_13,3
105_D_06,105_D_14,3
105_D_06,105_D_18,1
105_D_06,105_D_19,1
105_D_06,105_D_29,1
105_D_06,105_D_30,1
105_D_06,105_D_31,2
105_D_08,105_D_19,1
105_D_08,105_D_40,1
105_D_09,105_D_14,5
105_D_09,105_D_16,1
105_D_09,105_D_17,1
105_D_09,105_D_30,1
105_D_09,105_D_31,1
105_D_09,105_D_41,1
105_D_10,105_D_14,1
105_D_10,105_D_17,1
105_D_10,105_D_18,1
105_D_10,105_D_19,1
105_D_10,105_D_20,5
105_D_10,105_D_21,1
105_D_10,105_D_22,1
105_D_10,105_D_30,1
105_D_10,105_D_31,1
105_D_10,105_D_36,1
105_D_10,105_D_38,2
105_D_10,105_D_41,1
105_D_11,105_D_19,1
105_D_11,105_D_20,1
105_D_11,105_D_25,2
105_D_11,105_D_30,2
105_D_11,105_D_34,1
105_D_11,105_D_36,2
105_D_11,105_D_40,1
105_D_11,105_D_41,1
105_D_12,105_D_14,2
105_D_12,105_D_19,1
105_D_12,105_D_33,1
105_D_13,105_D_20,1
105_D_13,105_D_21,1
105_D_13,105_D_32,2
105_D_13,105_D_39,1
105_D_13,105_D_41,1
105_D_13,105_D_43,1
105_D_14,105_D_15,1
105_D_14,105_D_17,1
105_D_14,105_D_21,3
105_D_14,105_D_29,2
105_D_14,105_D_30,2
105_D_14,105_D_34,1
105_D_14,105_D_36,1
105_D_14,105_D_38,1
105_D_14,105_D_39,1
105_D_15,105_D_20,2
105_D_15,105_D_30,1
105_D_15,105_D_36,1
105_D_15,105_D_41,1
105_D_16,105_D_21,3
105_D_16,105_D_30,1
105_D_16,105_D_34,1
105_D_16,105_D_38,2
105_D_16,105_D_40,1
105_D_16,105_D_43,1
105_D_17,105_D_19,1
105_D_17,105_D_28,1
105_D_17,105_D_29,3
105_D_17,105_D_30,3
105_D_17,105_D_31,2
105_D_17,105_D_34,1
105_D_17,105_D_36,2
105_D_17,105_D_39,2
105_D_17,105_D_43,2
105_D_18,105_D_20,1
105_D_18,105_D_28,1
105_D_18,105_D_30,1
105_D_18,105_D_36,1
105_D_18,105_D_38,1
105_D_18,105_D_39,1
105_D_18,105_D_40,1
105_D_19,105_D_20,1
105_D_19,105_D_21,1
105_D_19,105_D_29,1
105_D_19,105_D_30,3
105_D_19,105_D_39,1
105_D_19,105_D_43,1
105_D_20,105_D_22,1
105_D_20,105_D_23,1
105_D_20,105_D_28,1
105_D_20,105_D_31,1
105_D_20,105_D_35,1
105_D_20,105_D_36,2
105_D_20,105_D_38,2
105_D_20,105_D_43,1
105_D_21,105_D_30,2
105_D_21,105_D_31,2
105_D_21,105_D_33,1
105_D_21,105_D_34,1
105_D_21,105_D_40,1
105_D_21,105_D_41,1
105_D_21,105_D_43,2
105_D_22,105_D_28,1
105_D_22,105_D_31,1
105_D_22,105_D_34,1
105_D_22,105_D_36,1
105_D_22,105_D_40,2
105_D_22,105_D_43,1
105_D_23,105_D_29,2
105_D_23,105_D_36,1
105_D_23,105_D_38,1
105_D_24,105_D_28,1
105_D_24,105_D_29,2
105_D_24,105_D_30,1
105_D_24,105_D_31,4
105_D_24,105_D_34,1
105_D_24,105_D_38,1
105_D_24,105_D_39,1
105_D_24,105_D_40,2
105_D_24,105_D_41,1
105_D_25,105_D_26,2
105_D_25,105_D_28,6
105_D_25,105_D_29,4
105_D_25,105_D_30,3
105_D_25,105_D_31,4
105_D_25,105_D_35,1
105_D_25,105_D_36,1
105_D_25,105_D_37,1
105_D_25,105_D_38,1
105_D_25,105_D_41,1
105_D_25,105_D_43,1
105_D_26,105_D_29,1
105_D_26,105_D_30,1
105_D_26,105_D_31,1
105_D_26,105_D_34,1
105_D_27,105_D_30,3
105_D_27,105_D_31,2
105_D_28,105_D_35,2
105_D_29,105_D_30,3
105_D_29,105_D_34,2
105_D_29,105_D_38,1
105_D_30,105_D_36,3
105_D_30,105_D_38,1
105_D_30,105_D_41,2
105_D_30,106_D_35,1
105_D_31,105_D_32,3
105_D_31,105_D_33,1
105_D_31,105_D_36,4
105_D_31,105_D_37,1
105_D_31,105_D_40,1
105_D_32,105_D_35,2
105_D_32,105_D_36,1
105_D_32,105_D_40,1
105_D_34,105_D_38,1
105_D_35,001_D_14,1
105_D_35,105_D_36,1
105_D_35,105_D_40,2
105_D_36,105_D_37,1
105_D_37,105_D_38,2
105_D_37,105_D_39,1
105_D_37,105_D_40,1
105_D_37,105_D_43,3
105_D_38,105_D_43,1
105_D_42,105_D_43,1
105_U_01,105_U_02,1
105_U_01,105_U_06,1
105_U_01,105_U_07,3
105_U_01,105_U_08,3
105_U_01,105_U_10,1
105_U_01,105_U_21,1
105_U_01,105_U_26,1
105_U_01,105_U_29,1
105_U_01,105_U_30,1
105_U_01,105_U_35,3
105_U_01,105_U_41,1
105_U_02,105_U_03,1
105_U_02,105_U_10,2
105_U_02,105_U_14,2
105_U_02,105_U_20,1
105_U_02,105_U_21,1
105_U_02,105_U_24,1
